int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,1,1,1,3,200,165,0,0
1,1,1,1,3,200,165,1,0
1,0,0,1,3,200,165,0,0
1,1,0,0,0,0,165,0,0
1,1,1,0,0,0,165,0,0
1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0
1,1,0,1,3,187,0,0,0
1,1,1,1,3,187,0,0,0
1,1,1,1,3,187,0,0,0
1,1,1,1,3,187,0,0,0
1,1,1,1,3,187,0,1,0
1,0,0,1,3,187,0,0,0
1,1,0,1,2,88,0,0,0
1,1,1,1,2,88,0,0,0
1,1,1,1,2,88,0,1,0
1,0,0,1,2,88,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,0,29,0,0,0
1,1,1,1,0,29,0,0,0
1,1,1,1,0,29,0,1,0
1,0,0,1,0,29,0,1,0
1,1,0,1,0,128,0,0,0
1,1,1,1,0,128,0,0,0
1,1,1,1,0,128,0,1,0
1,0,0,1,0,128,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,1,0,0,0
1,1,1,1,3,1,0,0,0
1,1,1,1,3,1,0,0,0
1,1,1,1,3,1,0,0,0
1,1,1,1,3,1,0,1,0
1,0,0,1,3,1,0,0,0
1,1,0,1,3,84,0,0,0
1,1,1,1,3,84,0,0,0
1,1,1,1,3,84,0,0,0
1,1,1,1,3,84,0,0,0
1,1,1,1,3,84,0,1,0
1,0,0,1,3,84,0,0,0
1,1,0,0,6,58,0,0,0
1,1,1,0,6,58,0,0,0
1,1,1,0,6,58,0,1,1
1,0,0,0,6,58,0,1,1
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,84,0,0,0
1,1,1,0,3,84,0,0,0
1,1,1,0,3,84,0,0,0
1,1,1,0,3,84,0,0,0
1,1,1,0,3,84,84,1,0
1,0,0,0,3,84,84,0,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
1,1,0,1,7,158,84,0,0
1,1,1,1,7,158,84,0,0
1,1,1,1,7,158,84,1,1
1,0,0,1,7,158,84,1,1
1,1,0,1,3,13,84,0,0
1,1,1,1,3,13,84,0,0
1,1,1,1,3,13,84,0,0
1,1,1,1,3,13,84,0,0
1,1,1,1,3,13,84,1,0
1,0,0,1,3,13,84,0,0
1,1,0,1,0,53,84,0,0
1,1,1,1,0,53,84,0,0
1,1,1,1,0,53,84,1,0
1,0,0,1,0,53,84,1,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
1,0,0,0,0,0,84,0,0
