int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,189,0,0
1,0,0,0,0,0,189,0,0
1,1,0,1,0,202,189,0,0
1,1,1,1,0,202,189,0,0
1,1,1,1,0,202,189,1,0
1,0,0,1,0,202,189,1,0
1,1,0,0,1,189,189,0,0
1,1,1,0,1,189,189,0,0
1,1,1,0,1,189,189,1,0
1,0,0,0,1,189,189,1,0
1,1,0,0,3,206,189,0,0
1,1,1,0,3,206,189,0,0
1,1,1,0,3,206,189,0,0
1,1,1,0,3,206,189,0,0
1,1,1,0,3,206,206,1,0
1,0,0,0,3,206,206,0,0
1,0,0,0,0,0,206,0,0
1,0,0,0,0,0,206,0,0
1,0,0,0,0,0,206,0,0
1,0,0,0,0,0,206,0,0
1,1,0,1,0,132,206,0,0
1,1,1,1,0,132,206,0,0
1,1,1,1,0,132,206,1,0
1,0,0,1,0,132,206,1,0
1,0,0,0,0,0,206,0,0
1,1,0,0,0,132,206,0,0
1,1,1,0,0,132,206,0,0
1,1,1,0,0,132,132,1,0
1,0,0,0,0,132,132,1,0
1,0,0,0,0,0,132,0,0
1,0,0,0,0,0,132,0,0
1,0,0,0,0,0,132,0,0
1,0,0,0,0,0,132,0,0
1,0,0,0,0,0,132,0,0
1,0,0,0,0,0,132,0,0
1,1,0,1,3,207,132,0,0
1,1,1,1,3,207,132,0,0
1,1,1,1,3,207,132,0,0
1,1,1,1,3,207,132,0,0
1,1,1,1,3,207,132,1,0
1,0,0,1,3,207,132,0,0
1,1,0,0,3,207,132,0,0
1,1,1,0,3,207,132,0,0
1,1,1,0,3,207,132,0,0
1,1,1,0,3,207,132,0,0
1,1,1,0,3,207,207,1,0
1,0,0,0,3,207,207,0,0
1,1,0,0,2,152,207,0,0
1,1,1,0,2,152,207,0,0
1,1,1,0,2,152,152,1,0
1,0,0,0,2,152,152,1,0
1,1,0,0,3,207,152,0,0
1,1,1,0,3,207,152,0,0
1,1,1,0,3,207,152,0,0
1,1,1,0,3,207,152,0,0
1,1,1,0,3,207,207,1,0
1,0,0,0,3,207,207,0,0
1,1,0,1,0,33,207,0,0
1,1,1,1,0,33,207,0,0
1,1,1,1,0,33,207,1,0
1,0,0,1,0,33,207,1,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,1,0,1,1,190,207,0,0
1,1,1,1,1,190,207,0,0
1,1,1,1,1,190,207,1,0
1,0,0,1,1,190,207,1,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,1,0,1,5,126,207,0,0
1,1,1,1,5,126,207,0,0
1,1,1,1,5,126,207,1,1
1,0,0,1,5,126,207,1,1
1,1,0,0,3,207,207,0,0
1,1,1,0,3,207,207,0,0
1,1,1,0,3,207,207,0,0
1,1,1,0,3,207,207,0,0
1,1,1,0,3,207,207,1,0
1,0,0,0,3,207,207,0,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,1,0,0,3,207,207,0,0
1,1,1,0,3,207,207,0,0
1,1,1,0,3,207,207,0,0
1,1,1,0,3,207,207,0,0
1,1,1,0,3,207,207,1,0
1,0,0,0,3,207,207,0,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,1,0,0,2,152,207,0,0
1,1,1,0,2,152,207,0,0
1,1,1,0,2,152,152,1,0
1,0,0,0,2,152,152,1,0
1,0,0,0,0,0,152,0,0
1,0,0,0,0,0,152,0,0
1,0,0,0,0,0,152,0,0
1,1,0,0,3,207,152,0,0
1,1,1,0,3,207,152,0,0
1,1,1,0,3,207,152,0,0
1,1,1,0,3,207,152,0,0
1,1,1,0,3,207,207,1,0
1,0,0,0,3,207,207,0,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,0,0,0,0,0,207,0,0
1,1,0,0,1,190,207,0,0
1,1,1,0,1,190,207,0,0
1,1,1,0,1,190,190,1,0
1,0,0,0,1,190,190,1,0
1,1,0,1,0,237,190,0,0
1,1,1,1,0,237,190,0,0
1,1,1,1,0,237,190,1,0
1,0,0,1,0,237,190,1,0
1,0,0,0,0,0,190,0,0
1,0,0,0,0,0,190,0,0
1,1,0,0,1,190,190,0,0
1,1,1,0,1,190,190,0,0
1,1,1,0,1,190,190,1,0
1,0,0,0,1,190,190,1,0
1,1,0,1,2,212,190,0,0
1,1,1,1,2,212,190,0,0
1,1,1,1,2,212,190,1,0
1,0,0,1,2,212,190,1,0
0,0,0,0,0,0,190,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,1,3,23,0,0,0
1,1,1,1,3,23,0,0,0
1,1,1,1,3,23,0,0,0
1,1,1,1,3,23,0,0,0
1,1,1,1,3,23,0,1,0
1,0,0,1,3,23,0,0,0
1,1,0,0,3,23,0,0,0
1,1,1,0,3,23,0,0,0
1,1,1,0,3,23,0,0,0
1,1,1,0,3,23,0,0,0
1,1,1,0,3,23,23,1,0
1,0,0,0,3,23,23,0,0
1,1,0,1,3,190,23,0,0
1,1,1,1,3,190,23,0,0
1,1,1,1,3,190,23,0,0
1,1,1,1,3,190,23,0,0
1,1,1,1,3,190,23,1,0
1,0,0,1,3,190,23,0,0
1,1,0,0,0,0,23,0,0
1,1,1,0,0,0,23,0,0
1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
